Subject,Channel,Band,Correlation,P_Value
10,F7,Theta,0.022744818597410264,0.7253601418861338
10,FC5,Theta,0.0010431098428804303,0.9871472485667134
10,FC1,Theta,-0.049679546017363706,0.4426664000614938
10,C3,Theta,-0.028266106620296973,0.6623914455927431
10,T7,Theta,-0.011305530953870886,0.8613922818229731
10,CP5,Theta,-0.03850321671671425,0.5519480155498674
10,CP1,Theta,0.009036655988568986,0.8890075634800624
10,Pz,Theta,0.03499133108006098,0.5888158051718506
10,P3,Theta,-0.05376249232874358,0.4060413502136563
10,P7,Theta,-0.06412986940312924,0.32148633645213615
10,O1,Theta,-0.03840108790492421,0.5530040638935159
10,Oz,Theta,-0.030481939136657796,0.6377434880932115
10,O2,Theta,-0.05142925430539948,0.4267462168730588
10,P4,Theta,-0.08456938485370764,0.1907413312493096
10,P8,Theta,-0.0552362051161221,0.39327665823493796
10,CP6,Theta,-0.15707095640377558,0.014651140007812972
10,CP2,Theta,0.0547759472125525,0.39723703948087385
10,Cz,Theta,-0.08188352064431638,0.20526500134334674
10,C4,Theta,-0.014802779317433392,0.8191652955038936
10,T8,Theta,-0.11826554980563674,0.06682233826936956
10,FC6,Theta,-0.026347269426218102,0.6840346315507158
10,FC2,Theta,0.006644481613047388,0.9182685901927672
10,F4,Theta,0.057589302203826194,0.3734029537355459
10,F8,Theta,-0.002379732249081943,0.9706832592823775
10,Fp2,Theta,0.017539095857241074,0.7864793243623908
10,AF7,Theta,-0.05026611034074562,0.43729213501279174
10,AFz,Theta,-0.06275531793353889,0.3319887007282838
10,F1,Theta,-0.0851246193400761,0.18783508245178537
10,F5,Theta,-0.009788433485064392,0.8798408853742228
10,FT7,Theta,0.05267662190787097,0.41560209987407837
10,FC3,Theta,0.02407970429093974,0.7099464986110724
10,C1,Theta,-0.030033296717768537,0.6427030852378806
10,C5,Theta,-0.006341150378084965,0.9219876390286335
10,TP7,Theta,-0.09140437447529788,0.15719670757561488
10,P1,Theta,-0.061983228289605716,0.337983451203693
10,P5,Theta,-0.08982072389952188,0.1645428419242191
10,PO7,Theta,-0.06954534144439194,0.282229981524503
10,PO3,Theta,0.016466954498757336,0.7992452312632976
10,POz,Theta,0.011190517310231896,0.8627884010685408
10,PO4,Theta,-0.03932460326182273,0.5434905546535789
10,PO8,Theta,-0.04577748428185069,0.4793590831140153
10,P6,Theta,-0.09217345463539649,0.1537195198436657
10,P2,Theta,-0.042902593295712825,0.507413898537399
10,CPz,Theta,-0.011928550257642275,0.8538372062993005
10,TP8,Theta,-0.05388825854546092,0.4049425149347873
10,C6,Theta,-0.14016980012395597,0.029595792357709358
10,C2,Theta,-0.015262586810927672,0.8136492389458121
10,FC4,Theta,-0.0645648033074231,0.31820859093988074
10,FT8,Theta,-0.0790751457000977,0.22128808425453117
10,F6,Theta,-0.046209339495896624,0.47521869768569436
10,AF8,Theta,0.05880782696627403,0.3633588783807592
10,F2,Theta,-0.014869356717211686,0.8183660455264286
10,Fp1,Alpha,0.17381625450002416,0.00683156041344526
10,Fz,Alpha,0.12919578382583494,0.04510915753123692
10,F3,Alpha,0.14839684153264904,0.021192611153764546
10,F7,Alpha,0.06685877255815445,0.3012820400344762
10,FC5,Alpha,0.08057161002212015,0.21264257379923648
10,FC1,Alpha,0.152940077895148,0.01750531621744728
10,C3,Alpha,0.003631245863147285,0.9552787193637855
10,T7,Alpha,0.09928166510426047,0.12428044435359943
10,CP5,Alpha,0.10642350487918681,0.09930518113367072
10,CP1,Alpha,0.03633848179517066,0.5745402681312433
10,Pz,Alpha,0.06444326642754197,0.3191223183208671
10,P3,Alpha,0.04632720024044968,0.47409211179455424
10,P7,Alpha,0.23807840885537973,0.00019107124009122835
10,O1,Alpha,0.05881184322994489,0.3633260533175233
10,Oz,Alpha,0.03304958181191766,0.6096735682717247
10,O2,Alpha,0.04247205581933262,0.5116878716379919
10,P4,Alpha,0.019198907272785986,0.7668292269968626
10,P8,Alpha,0.03399841957615501,0.5994405634256972
10,CP6,Alpha,0.04392675554490911,0.49732233269864257
10,CP2,Alpha,0.09249573183990498,0.15227982935972215
10,Cz,Alpha,0.056913232187532345,0.3790486213072224
10,C4,Alpha,0.07322550085187877,0.25747634524922536
10,T8,Alpha,0.04267892298312302,0.5096319604283921
10,FC6,Alpha,0.051711439926978686,0.42421010217043575
10,FC2,Alpha,0.11284317162180417,0.0804159917861273
10,F4,Alpha,0.09987870457130356,0.12202196675679657
10,F8,Alpha,-0.022606910806386417,0.726958978867908
10,Fp2,Alpha,0.1472474561984425,0.022225726726616813
10,AF7,Alpha,0.08913200938703061,0.16781660037008314
10,AFz,Alpha,0.10055013658509156,0.11952030653586028
10,F1,Alpha,0.14004484786993188,0.02974273314423056
10,F5,Alpha,0.11015312490612944,0.08794443455316295
10,FT7,Alpha,0.04537618023664418,0.48322402947826026
10,FC3,Alpha,0.15356918464853347,0.017041586869055086
10,C1,Alpha,0.04767997054875403,0.461266498515855
10,C5,Alpha,0.09922429345783598,0.12449916491756967
10,TP7,Alpha,0.19609548506122781,0.002227160432860022
10,P1,Alpha,-0.0027965388078502935,0.9655514110819519
10,P5,Alpha,0.16234108690761986,0.011606989299166861
10,PO7,Alpha,0.12338654965206045,0.055769689832324644
10,PO3,Alpha,0.03475697349942911,0.5913157749041458
10,POz,Alpha,0.0021148097252938437,0.9739457058566654
10,PO4,Alpha,-0.02322098804396872,0.7198488390006832
10,PO8,Alpha,0.041279025447417815,0.5236279821346767
10,P6,Alpha,0.0267099633671306,0.6799231987906506
10,P2,Alpha,0.09651331676571379,0.13517835423677965
10,CPz,Alpha,0.006421680506265807,0.9210001158137606
10,TP8,Alpha,-0.03977413599182349,0.5388892065501076
10,C6,Alpha,0.004423397708554463,0.9455365478429931
10,C2,Alpha,0.08355206101813395,0.19615138519171785
10,FC4,Alpha,0.1569290945045489,0.014741947387569575
10,FT8,Alpha,0.05118268327961275,0.4289694219392872
10,F6,Alpha,0.008153718174917978,0.899792296799274
10,AF8,Alpha,0.07348733815544317,0.25577405798939407
10,F2,Alpha,0.14238386939849063,0.027093185772537817
11,Fp1,Theta,0.10983405140101382,0.060865727819817576
11,Fz,Theta,0.06898316460705632,0.2399430874093069
11,F3,Theta,0.0160077668147041,0.7853260039709167
11,F7,Theta,0.10327212039857588,0.07809311056859741
11,FC5,Theta,-0.025775789994030397,0.6609220164472271
11,FC1,Theta,0.14644788565070585,0.012235094271309341
11,C3,Theta,-0.04798451153468974,0.4139779510972774
11,T7,Theta,0.028971371388225507,0.6219821625778232
11,CP5,Theta,0.044368630508979164,0.450074090296702
11,CP1,Theta,-0.004246319285733481,0.9424027746888217
11,Pz,Theta,0.0808324729863173,0.1683279073245208
11,P3,Theta,0.030579442745504365,0.6027693763918487
11,P7,Theta,0.08110459399555117,0.16689512078642427
11,O1,Theta,0.14431049541501623,0.013574310246726168
11,Oz,Theta,0.10031416832650368,0.08705611862792184
11,O2,Theta,0.11032574390274559,0.05971222619679339
11,P4,Theta,0.10096535488421525,0.08501516434686886
11,P8,Theta,0.030497783859855885,0.6037385847058555
11,CP6,Theta,-0.03695015553174928,0.5294072748669034
11,CP2,Theta,0.05112978561617651,0.3840118523558179
11,Cz,Theta,0.0857586535398824,0.14378144461098205
11,C4,Theta,0.020620733606188504,0.7256684997270546
11,T8,Theta,-0.08219285639565689,0.16125621361974335
11,FC6,Theta,0.06141490851483815,0.29558659415950483
11,FC2,Theta,0.10957385834961801,0.06148352863840665
11,F4,Theta,0.05538543700194736,0.3456341684340586
11,F8,Theta,-0.05937387036818572,0.31195822960308744
11,Fp2,Theta,0.1399348685843376,0.016723268448529855
11,AF7,Theta,0.12015582846757793,0.04018363083821553
11,AFz,Theta,0.13345336095064886,0.022555415952435133
11,F1,Theta,0.02956364696757135,0.6148750275443577
11,F5,Theta,0.0504064365233138,0.3907838572504474
11,FT7,Theta,0.03661585686035709,0.5331417352929795
11,FC3,Theta,0.03653011709547965,0.5341016675990604
11,C1,Theta,0.07807093110387764,0.1833911828589224
11,C5,Theta,0.005867155414138032,0.9204802270716557
11,TP7,Theta,0.014742792540866802,0.8019238911094358
11,P1,Theta,0.034148361936145864,0.5611096493105734
11,P5,Theta,0.0861575229378911,0.14192022582527322
11,PO7,Theta,0.09563161076899053,0.10291476024547452
11,PO3,Theta,0.13544827581094668,0.020596895987947256
11,POz,Theta,0.1442048368778564,0.013643732014642309
11,PO4,Theta,0.11857437949879174,0.04290259534551171
11,PO8,Theta,0.051822690189320925,0.3775923244350863
11,P6,Theta,0.0665902660607037,0.25667978991751045
11,P2,Theta,0.107889358417145,0.06560927326640702
11,CPz,Theta,0.03851970880357075,0.5120524733791059
11,TP8,Theta,0.03125523564289966,0.5947752935352412
11,C6,Theta,-0.1166459215943433,0.04642594004010691
11,C2,Theta,0.15841482607094182,0.006677137618031027
11,FC4,Theta,0.1115519217551953,0.05691404322484223
11,FT8,Theta,0.003923292674241984,0.9467775819863673
11,F6,Theta,0.08732809002501021,0.13656433755527034
11,AF8,Theta,0.005586381820755587,0.9242739838727064
11,F2,Theta,0.09819741536978015,0.09396349374391835
11,Fp1,Alpha,-0.040607173474016316,0.4894370181927443
11,Fz,Alpha,0.03608876196653306,0.5390567253677812
11,F3,Alpha,-0.05079820238189772,0.3871072252860066
11,F7,Alpha,-0.09882117906798485,0.09188405141796223
11,FC5,Alpha,-0.11736779420814657,0.04507967706498268
11,FC1,Alpha,-0.09817916543431328,0.09402489422167142
11,C3,Alpha,-0.002576414266362891,0.9650343176968086
11,T7,Alpha,0.009348345632665544,0.8736193278498596
11,CP5,Alpha,-0.06825362041704207,0.24496259102979226
11,CP1,Alpha,-0.014944767584425806,0.7992675668582221
11,Pz,Alpha,-0.05606354402212671,0.3397516258820129
11,P3,Alpha,-0.04572370743272469,0.43634330371160457
11,P7,Alpha,-0.10152209682800489,0.08330090367408666
11,O1,Alpha,-0.033021420765916916,0.5741137923766451
11,Oz,Alpha,0.013031129238961551,0.8245238177924135
11,O2,Alpha,-0.01169106702688783,0.8423198951231234
11,P4,Alpha,-0.0035357069453407376,0.9520288212188854
11,P8,Alpha,-0.03354727321567663,0.5680281539167491
11,CP6,Alpha,0.018144558241192533,0.7575118137989759
11,CP2,Alpha,-0.05606739867404144,0.33971837057660037
11,Cz,Alpha,-0.012186577017521428,0.835729654366428
11,C4,Alpha,-0.005713634412301441,0.9225543547100359
11,T8,Alpha,0.06230318111856502,0.2886436045233708
11,FC6,Alpha,0.006022041540879279,0.9183882013104139
11,FC2,Alpha,-0.070503589224173,0.2297149471759174
11,F4,Alpha,-0.06983031351564968,0.23420546567610082
11,F8,Alpha,-0.02728176832077498,0.6424486768391424
11,Fp2,Alpha,-0.05803638907778006,0.3230029422836723
11,AF7,Alpha,-0.05192477767837392,0.3766521103680005
11,AFz,Alpha,-0.0006959897776438369,0.9905516182404401
11,F1,Alpha,-0.029519036618693584,0.6154090994801111
11,F5,Alpha,-0.016499550731018123,0.7788989172875532
11,FT7,Alpha,-0.08067179377059633,0.16917822639290073
11,FC3,Alpha,-0.021604804029270123,0.7131398635916026
11,C1,Alpha,-0.010588673895843118,0.857020451310964
11,C5,Alpha,-0.07862692415060074,0.1802812089965504
11,TP7,Alpha,-0.042243767467074055,0.47208755398391244
11,P1,Alpha,-0.01950271131066801,0.7399915098678165
11,P5,Alpha,-0.07375857838396759,0.2088646777266808
11,PO7,Alpha,0.015427135073377665,0.7929329883093718
11,PO3,Alpha,-0.033830654260258934,0.5647613945538623
11,POz,Alpha,-0.013768135796719039,0.8147738417781171
11,PO4,Alpha,-0.009058651448961976,0.8775044664517524
11,PO8,Alpha,-0.03048800249582334,0.6038547263038322
11,P6,Alpha,0.07366269152216035,0.20945871007535752
11,P2,Alpha,-0.044162479982664225,0.45218412011911147
11,CPz,Alpha,-0.015051204384702909,0.797868664252589
11,TP8,Alpha,0.07880952624050641,0.17926836631287954
11,C6,Alpha,0.009329384371317334,0.8738735289375389
11,C2,Alpha,-0.0656070579039399,0.2637850575913435
11,FC4,Alpha,-0.02772126255404536,0.6370981162909041
11,FT8,Alpha,0.008293892506807994,0.8877746528612324
11,F6,Alpha,-0.1241786026878701,0.033915107003104294
11,AF8,Alpha,-0.06137682444106945,0.295886736391272
11,F2,Alpha,-0.06782214893991405,0.24796551989002735
12,Fp1,Theta,-0.040715805343857034,0.5852528699179689
12,Fz,Theta,0.10182202873014454,0.17139116059517803
12,F3,Theta,0.03763216618549226,0.6140038743185201
12,F7,Theta,-0.010129498436759294,0.8920455254442379
12,FC5,Theta,0.09564704322983063,0.19900010757891823
12,FC1,Theta,0.02485678743900041,0.739075839286883
12,C3,Theta,0.06764375150634988,0.364239534794349
12,T7,Theta,-0.014823193481124944,0.8425686875545838
12,CP5,Theta,0.12532698987312194,0.09184252257711951
12,CP1,Theta,-0.027891248537571887,0.7085875355860147
12,Pz,Theta,-0.031924957639707145,0.6687727985731284
12,P3,Theta,-0.08249580305303122,0.2682292891212297
12,P7,Theta,0.06776596766562473,0.36337154483756273
12,O1,Theta,0.0739494752547316,0.3211397355307893
12,Oz,Theta,0.016633085705343137,0.8236429417953341
12,O2,Theta,-0.03102812077198435,0.677550279872903
12,P4,Theta,0.021465792577566256,0.7736320683688797
12,P8,Theta,0.020133176063302033,0.7873392369483909
12,CP6,Theta,0.22172222819604664,0.002628697999348625
12,CP2,Theta,-0.14621665791775743,0.04888675368740758
12,Cz,Theta,-0.18062293359347537,0.014685184031141319
12,C4,Theta,0.06084591758108034,0.4145247149781679
12,T8,Theta,0.08031216576206648,0.2811465623520642
12,FC6,Theta,-0.04215949091471473,0.5720089932545471
12,FC2,Theta,-0.0905338556581984,0.22419411628083033
12,F4,Theta,0.0027118155513835393,0.9710173203428516
12,F8,Theta,-0.016217655149717528,0.8279784652776638
12,Fp2,Theta,0.015242168665913318,0.838179084824942
12,AF7,Theta,-0.05647440132011046,0.448908116146314
12,AFz,Theta,0.043502675212617345,0.5598153878664225
12,F1,Theta,0.13160637597901823,0.07656982029171297
12,F5,Theta,-0.0058030649731358784,0.9380278085116582
12,FT7,Theta,0.049223078304037264,0.5093305221082703
12,FC3,Theta,0.15611766560508192,0.03533023557925757
12,C1,Theta,-0.04578790732518445,0.5393615892731063
12,C5,Theta,0.07127925507843474,0.33897059553774167
12,TP7,Theta,0.005516465296196971,0.9410828027816855
12,P1,Theta,-0.09464672518506291,0.2037600749952401
12,P5,Theta,0.04349052259936868,0.5599251481792746
12,PO7,Theta,0.04171665190748899,0.5760564026282033
12,PO3,Theta,-0.0014812026358524283,0.984167141146365
12,POz,Theta,0.037341524258781046,0.61674529981806
12,PO4,Theta,-0.02022854106959835,0.7863560928709374
12,PO8,Theta,0.04614603353768742,0.5361901827716349
12,P6,Theta,0.0751979186118738,0.3130153991426289
12,P2,Theta,0.004103237699980141,0.9561587502759233
12,CPz,Theta,-0.14695146070433318,0.047750223730345806
12,TP8,Theta,0.09172084563018444,0.21815314515009593
12,C6,Theta,-0.013459654665247067,0.8568874149211316
12,C2,Theta,0.0385523758729374,0.6053595311886681
12,FC4,Theta,-0.02331877308213642,0.7546890901236558
12,FT8,Theta,-0.0462475087374321,0.5352932588899966
12,F6,Theta,-0.028466454379450327,0.7028583668548476
12,AF8,Theta,-0.022722268455051358,0.7607717979640201
12,F2,Theta,0.0296209796684419,0.6914097090380631
12,Fp1,Alpha,-0.145209526690544,0.05048099978559528
12,Fz,Alpha,-0.1270617598654645,0.08739884908270154
12,F3,Alpha,-0.1252438613673503,0.09205989737927334
12,F7,Alpha,-0.12259240587745092,0.09921081006123049
12,FC5,Alpha,-0.20274661154263168,0.006052503521292537
12,FC1,Alpha,-0.04988558589645046,0.5036402784637319
12,C3,Alpha,-0.157815196266082,0.03335979062721902
12,T7,Alpha,-0.013733575428013083,0.8540070226693145
12,CP5,Alpha,0.00029522600481716207,0.9968440754134894
12,CP1,Alpha,-0.01873822786588654,0.8017577960487454
12,Pz,Alpha,-0.11637090236121356,0.11771601871692709
12,P3,Alpha,0.13693965184290113,0.06527324807450971
12,P7,Alpha,0.07173231025292046,0.3359016762874131
12,O1,Alpha,0.011618811469377389,0.8762918702268189
12,Oz,Alpha,0.03740085520404559,0.6161852395568965
12,O2,Alpha,-0.12096239431612824,0.10382062414594431
12,P4,Alpha,-0.1660159306366941,0.025103114485523922
12,P8,Alpha,0.005321677004358844,0.9431596319163842
12,CP6,Alpha,-0.1822660424310546,0.013792384230694005
12,CP2,Alpha,-0.129849665905006,0.08061954384188076
12,Cz,Alpha,-0.07642857226088612,0.30513934201251247
12,C4,Alpha,-0.2221598838166732,0.002576494908005513
12,T8,Alpha,-0.11457401043288941,0.12353247536678491
12,FC6,Alpha,-3.753732707297249e-05,0.9995987302173546
12,FC2,Alpha,0.03665769970749773,0.6232162291833223
12,F4,Alpha,0.0063564961313297905,0.9321311361151537
12,F8,Alpha,0.050454175458812645,0.49878336321698247
12,Fp2,Alpha,-0.0168491704741406,0.8213899337156716
12,AF7,Alpha,-0.09276584877860114,0.21293158765121395
12,AFz,Alpha,-0.07460797386341614,0.31683763522802677
12,F1,Alpha,-0.10209133360955655,0.17025531704651525
12,F5,Alpha,-0.0908768543213131,0.22243643248020753
12,FT7,Alpha,-0.05334008759857325,0.4745173063408755
12,FC3,Alpha,-0.20538284656582986,0.0054126691337564635
12,C1,Alpha,-0.09548983994169027,0.19974276670061566
12,C5,Alpha,-0.1433692554046285,0.05350563946567077
12,TP7,Alpha,-0.011154160462787137,0.8812019400672406
12,P1,Alpha,0.07365537402800301,0.32307332261697697
12,P5,Alpha,0.11283562724556978,0.12936889945980867
12,PO7,Alpha,0.07685818444308784,0.3024208431655592
12,PO3,Alpha,0.063006910753161,0.39811465763059706
12,POz,Alpha,-0.08563371756871746,0.25038489123007607
12,PO4,Alpha,-0.15630449319392767,0.035108656548215315
12,PO8,Alpha,-0.121930429712477,0.10106301303820929
12,P6,Alpha,-0.18727658193909308,0.011356598379058079
12,P2,Alpha,-0.17719325430527302,0.01671285914720631
12,CPz,Alpha,-0.06498624386449531,0.3834300972596736
12,TP8,Alpha,-0.005545883684553721,0.9407691786550819
12,C6,Alpha,-0.06070594384572232,0.4156011433545126
12,C2,Alpha,-0.15054671855058496,0.04250218997122263
12,FC4,Alpha,-0.03044782971569126,0.6832529905520937
12,FT8,Alpha,-0.07339355408244212,0.3248009939007851
12,F6,Alpha,0.06394892658219761,0.39108443825449335
12,AF8,Alpha,0.002056434763432261,0.9780197015932819
12,F2,Alpha,-0.040999425410161223,0.5826399137548335
13,Fp1,Theta,-0.01695583454844249,0.774096560295137
13,Fz,Theta,-0.02916269555777922,0.6215023445982524
13,F3,Theta,0.05349533091098496,0.3648679478571515
13,F7,Theta,-0.020346545921448543,0.7305245209106824
13,FC5,Theta,-0.056590815908391504,0.33773865661779334
13,FC1,Theta,0.08557395771511328,0.14674767903790462
13,C3,Theta,0.041784239121979684,0.4792168975384724
13,T7,Theta,-0.027204158048534086,0.6451203143960107
13,CP5,Theta,0.03023535401572626,0.6087276849825956
13,CP1,Theta,0.13263072102013984,0.02413826816477329
13,Pz,Theta,0.08240838811342947,0.16233879828071873
13,P3,Theta,0.015569611116165982,0.7921249517516699
13,P7,Theta,0.08269421693224611,0.1608819197175831
13,O1,Theta,-0.010268301697962686,0.8620154279747279
13,Oz,Theta,-0.05506312302862205,0.35096245244074675
13,O2,Theta,0.009320153984876876,0.8746464149439482
13,P4,Theta,0.01733468706816316,0.7691899988460299
13,P8,Theta,0.025221680458955377,0.6693951583447324
13,CP6,Theta,0.045433963327486,0.44163962793124667
13,CP2,Theta,0.05560621707322198,0.3462244687623939
13,Cz,Theta,-0.0630999446339549,0.28501747510670156
13,C4,Theta,-0.07056134042118072,0.23176088396541505
13,T8,Theta,0.007930518955871222,0.8932154513584276
13,FC6,Theta,-0.03567610564525373,0.5458053137411027
13,FC2,Theta,-0.058259725159719195,0.3236614980956871
13,F4,Theta,-0.054906975176916964,0.35233222665183506
13,F8,Theta,-0.0345494161581917,0.5585683734314315
13,Fp2,Theta,0.009963094635267134,0.8660776510148266
13,AF7,Theta,0.0406361447069594,0.4913867704766598
13,AFz,Theta,-0.09139789038175422,0.12107510773036949
13,F1,Theta,0.022934500429610944,0.6978326212075481
13,F5,Theta,0.06024648280905275,0.3074065945331803
13,FT7,Theta,0.02938845387413206,0.618804091248348
13,FC3,Theta,0.07837506673248655,0.18396466625229801
13,C1,Theta,0.042141455892594076,0.47546403545982985
13,C5,Theta,0.010404336461684458,0.8602060046082947
13,TP7,Theta,0.007556846470674959,0.898219044380064
13,P1,Theta,0.06822068436942183,0.24765141256197404
13,P5,Theta,0.018128965790474395,0.7589332137899063
13,PO7,Theta,0.0011275799671670575,0.9847726675697313
13,PO3,Theta,0.04432029716834087,0.45292436983545437
13,POz,Theta,0.09635866213405392,0.102090114020324
13,PO4,Theta,0.07435154922603156,0.207581562600402
13,PO8,Theta,0.006153794427975457,0.9170407075008665
13,P6,Theta,-0.0008084510733742223,0.9890820031542001
13,P2,Theta,0.06013564305141705,0.30829903013237003
13,CPz,Theta,-0.061770291019938896,0.2953101080959293
13,TP8,Theta,-0.04190002139088233,0.4779987488312918
13,C6,Theta,-0.03755937441334818,0.5247982049274278
13,C2,Theta,-0.041143567006649194,0.48598779729193997
13,FC4,Theta,-0.08351959305409197,0.15673011581752766
13,FT8,Theta,0.03917970262305035,0.5070596047591208
13,F6,Theta,-0.1199360870689959,0.041606256978812775
13,AF8,Theta,0.032163167464096594,0.5860664232502935
13,F2,Theta,0.004906383755687968,0.9338137387513892
13,Fp1,Alpha,-0.028335137354192245,0.6314364281697241
13,Fz,Alpha,-0.09336063288487298,0.1132590193960194
13,F3,Alpha,-0.02423328913838662,0.681629347616191
13,F7,Alpha,-0.08956207709515358,0.12875975362547762
13,FC5,Alpha,-0.08847204578512549,0.13349782480734193
13,FC1,Alpha,-0.12347603230572579,0.03590246838004526
13,C3,Alpha,-0.08974401642900397,0.12798173004808627
13,T7,Alpha,-0.1602670222366507,0.006325698728556858
13,CP5,Alpha,-0.10422929779384088,0.07688717355356647
13,CP1,Alpha,-0.08146341234596148,0.1672258739419602
13,Pz,Alpha,-0.08801143670236897,0.1355398508546025
13,P3,Alpha,-0.023271212176000842,0.6936183741932969
13,P7,Alpha,-0.15749383606374584,0.007306252572787772
13,O1,Alpha,-0.0744615107059883,0.20690833084022192
13,Oz,Alpha,-0.04072079353544075,0.4904838861487114
13,O2,Alpha,-0.13104966228377218,0.025893504247965965
13,P4,Alpha,-0.04662887873953085,0.42971167203985494
13,P8,Alpha,-0.09356749927976021,0.11245881242583874
13,CP6,Alpha,-0.09634728569191664,0.10213078394765221
13,CP2,Alpha,-0.1691023236676965,0.00393817295588601
13,Cz,Alpha,-0.09076125514849924,0.1236985555315599
13,C4,Alpha,-0.016453356370059305,0.7806180550043815
13,T8,Alpha,0.035682581254770175,0.5457323763706303
13,FC6,Alpha,0.12961997440986187,0.027574126100697115
13,FC2,Alpha,-0.0376775795918189,0.5234935435297225
13,F4,Alpha,-0.04920314976082424,0.40465677440469006
13,F8,Alpha,0.0278305109211972,0.637526824839633
13,Fp2,Alpha,0.025807412025074476,0.6621857628810741
13,AF7,Alpha,-0.14210392652318998,0.01562417784340082
13,AFz,Alpha,-0.030054415973712188,0.6108743750301053
13,F1,Alpha,-0.12212436858128022,0.037996805049242584
13,F5,Alpha,-0.058415121043986926,0.3223703802269413
13,FT7,Alpha,-0.10036952361018028,0.08853242789044836
13,FC3,Alpha,-0.07312149197476042,0.21522045195027734
13,C1,Alpha,-0.10521934368187416,0.07410941823737947
13,C5,Alpha,-0.1308960289415546,0.0260697732513097
13,TP7,Alpha,-0.1715237331932445,0.003444854624683714
13,P1,Alpha,-0.11343567811022853,0.05407055857947654
13,P5,Alpha,-0.10040878781435124,0.08840721769196153
13,PO7,Alpha,-0.1104868792641805,0.060671241566261476
13,PO3,Alpha,-0.08535669202518004,0.14777994785871523
13,POz,Alpha,-0.14278985343496478,0.015125153595490807
13,PO4,Alpha,-0.19084755182204427,0.0011126862443337525
13,PO8,Alpha,-0.12786536651583885,0.029763860368617258
13,P6,Alpha,-0.10524415820109692,0.0740408588671416
13,P2,Alpha,-0.12124119950199223,0.039420334401463704
13,CPz,Alpha,-0.15149834063292034,0.009902542885140517
13,TP8,Alpha,-0.15780296831797236,0.007190604962772591
13,C6,Alpha,0.020886227756248123,0.7236644367876358
13,C2,Alpha,-0.02757439461625768,0.6406272965742436
13,FC4,Alpha,0.08590058423837373,0.14520615303106527
13,FT8,Alpha,0.0886902523299042,0.1325387508437495
13,F6,Alpha,-0.02302321499086754,0.6967213734290629
13,AF8,Alpha,0.015130905863984743,0.7978541050360695
13,F2,Alpha,-0.0983960744054272,0.09501090723900227
14,Fp1,Theta,0.05065941466035842,0.388407308558932
14,Fz,Theta,0.007936652228957808,0.8925786823819666
14,F3,Theta,0.05787872369072172,0.32432142975589695
14,F7,Theta,-0.048862894465996044,0.4054737887041695
14,FC5,Theta,-0.1106163719623814,0.059038941966157416
14,FC1,Theta,0.12058509450782127,0.03947119814723233
14,C3,Theta,0.07377693241445302,0.2087511105818962
14,T7,Theta,-0.047182583450778505,0.4218328262263158
14,CP5,Theta,0.04961404341235184,0.39828449953464407
14,CP1,Theta,-0.018123276251087447,0.7577873689020724
14,Pz,Theta,-0.06431993471126991,0.2732889182226198
14,P3,Theta,-0.005797970386990196,0.9214148775730768
14,P7,Theta,0.1496615377789694,0.010440530126336984
14,O1,Theta,0.03669855652629656,0.5322166626073266
14,Oz,Theta,0.04506203399250248,0.4430177203538582
14,O2,Theta,0.03444759556791491,0.5576806742898148
14,P4,Theta,-0.06997531068435445,0.23323319469977521
14,P8,Theta,0.065635331821522,0.2635788664688296
14,CP6,Theta,0.0031803846457061696,0.9568447633658396
14,CP2,Theta,-0.0658329434877331,0.26214084692995243
14,Cz,Theta,0.04062076886439813,0.4892915009644161
14,C4,Theta,-0.04567786967745368,0.4368038105412654
14,T8,Theta,0.11327358142385625,0.053169115505126374
14,FC6,Theta,-0.005069834088598073,0.931257889109308
14,FC2,Theta,-0.010101995434665554,0.8635264205932666
14,F4,Theta,-0.038089762479081704,0.5167769240495916
14,F8,Theta,0.047169642997152816,0.42196028639175
14,Fp2,Theta,-0.02148024863827081,0.7147214668146374
14,AF7,Theta,-0.059385843155065704,0.3118604919571827
14,AFz,Theta,0.10419428705493061,0.07545685607400807
14,F1,Theta,0.07654005758626407,0.19215823040593755
14,F5,Theta,-0.038673599817748525,0.5103669110057723
14,FT7,Theta,-0.02589629346945183,0.6594360609916925
14,FC3,Theta,0.09005500717521166,0.12469020104469351
14,C1,Theta,0.020786373690408214,0.7235544365730534
14,C5,Theta,-0.13784399697623057,0.018441291177011435
14,TP7,Theta,0.020574290465146923,0.7262616274536611
14,P1,Theta,-0.019355753185286137,0.741881004993215
14,P5,Theta,0.024395495676124243,0.6780363926857029
14,PO7,Theta,0.09832507793149053,0.09353487705589301
14,PO3,Theta,-0.011280175661547353,0.8477930817640137
14,POz,Theta,0.03158248622687617,0.5909215771882288
14,PO4,Theta,0.034392828471822665,0.5583075017440584
14,PO8,Theta,0.05134475782362348,0.38201313404487036
14,P6,Theta,0.014655987494572432,0.803066231000865
14,P2,Theta,-0.010212057811767929,0.862054272918998
14,CPz,Theta,-0.04414822420804599,0.45233023876777456
14,TP8,Theta,0.01626709390268599,0.7819350330561614
14,C6,Theta,0.09432041857686743,0.10774269781772884
14,C2,Theta,-0.017398813413538414,0.7671856221984353
14,FC4,Theta,-0.08111117205842015,0.1668605988371032
14,FT8,Theta,0.05950618786729983,0.31087919544067033
14,F6,Theta,0.006779992396584763,0.9081590331477354
14,AF8,Theta,-0.018792225878558517,0.749140751757265
